# per-record wraparound-mask validation, bin/mask_wrap.py
# integral_* are sum(f)*dx*dy; asym = 1 - z_m/z_i with z_m = 30.0 m
# removed_* are fractions of sum|f| over the UNMASKED raster
run_id	split	wdir_deg	zi_m	asym	integral_raw	integral_masked	err_raw	err_masked	removed_abs	removed_near	removed_far	negfrac_raw	negfrac_masked	array_share
case_2024020212	val	63.4	868	0.9654	1.1558	1.1137	+0.1903	+0.1482	0.08141	0.00000	0.08141	0.05806	0.03641	0.00006
case_2024020311	val	132.8	739	0.9594	0.5955	0.5949	-0.3639	-0.3646	0.06418	0.00000	0.06418	0.04579	0.01516	0.00000
case_2024020420	val	356.4	739	0.9594	0.9874	0.9065	+0.0280	-0.0530	0.14584	0.00171	0.14413	0.05137	0.01784	0.36289
case_2024020521	val	9.8	845	0.9645	1.1443	1.0624	+0.1798	+0.0979	0.11043	0.00042	0.11001	0.04796	0.02824	0.37042
case_2024020621	val	208.6	802	0.9626	1.2601	1.2091	+0.2975	+0.2465	0.09762	0.00000	0.09762	0.05115	0.02273	0.01158
case_2024020719	val	168.9	1063	0.9718	0.7543	0.6786	-0.2174	-0.2932	0.17761	0.00026	0.17735	0.07151	0.03128	0.00664
case_2024020918	val	224.0	914	0.9672	1.3644	1.3210	+0.3972	+0.3539	0.05106	0.00000	0.05106	0.02027	0.01054	0.00159
case_2024021021	val	294.4	845	0.9645	1.1330	1.0569	+0.1685	+0.0924	0.14217	0.00000	0.14217	0.07804	0.04114	0.00274
case_2024021113	val	291.3	462	0.9351	0.8666	0.8117	-0.0685	-0.1234	0.11950	0.00000	0.11950	0.04236	0.01317	0.00010
case_2024021311	val	312.3	700	0.9571	1.2808	1.2349	+0.3236	+0.2778	0.07248	0.00000	0.07248	0.06778	0.05068	0.00562
case_2024021422	val	214.7	700	0.9571	1.0715	1.0039	+0.1143	+0.0468	0.09297	0.00000	0.09297	0.02717	0.01156	0.00090
case_2024021514	val	296.5	405	0.9260	0.9286	0.8853	+0.0026	-0.0407	0.10581	0.00000	0.10581	0.05416	0.02469	0.00019
case_2024021606	val	291.4	739	0.9594	0.8100	0.7470	-0.1494	-0.2124	0.13836	0.00000	0.13836	0.05359	0.02221	0.00079
case_2024021717	val	254.4	962	0.9688	1.1975	1.1307	+0.2287	+0.1619	0.11981	0.00006	0.11975	0.05498	0.02260	0.00543
case_2024021820	val	285.8	1116	0.9731	1.0042	0.9332	+0.0311	-0.0399	0.13471	0.00001	0.13470	0.06754	0.03555	0.00139
case_2024021922	val	207.6	868	0.9654	0.7786	0.7218	-0.1868	-0.2436	0.13765	0.00000	0.13765	0.05885	0.02575	0.00042
case_2024022121	val	266.5	1063	0.9718	0.8753	0.7964	-0.0965	-0.1754	0.13868	0.00316	0.13552	0.03386	0.00763	0.00070
case_2024022323	val	16.1	781	0.9616	1.1838	1.1155	+0.2222	+0.1540	0.09903	0.00000	0.09903	0.03015	0.00856	0.19465
case_2024022418	val	221.7	802	0.9626	0.6689	0.6337	-0.2937	-0.3289	0.08240	0.00000	0.08240	0.04627	0.03157	0.00966
case_2024022516	val	237.1	760	0.9605	1.2556	1.2086	+0.2951	+0.2481	0.06883	0.00000	0.06883	0.02951	0.01366	0.00470
case_2024022616	val	136.4	802	0.9626	0.9044	0.8766	-0.0582	-0.0860	0.07672	0.00000	0.07672	0.06424	0.04253	0.00457
case_2024022719	val	228.7	986	0.9696	1.8739	1.8190	+0.9043	+0.8495	0.04739	0.00000	0.04739	0.01779	0.00862	0.01640
case_2024022818	val	277.9	1063	0.9718	0.8876	0.8360	-0.0842	-0.1357	0.10509	0.00155	0.10355	0.02909	0.00433	0.00473
case_2024022903	val	266.6	781	0.9616	0.8625	0.7641	-0.0991	-0.1975	0.15904	0.00840	0.15064	0.02855	0.00333	0.00037
case_2024030121	val	172.2	1089	0.9725	0.7976	0.7412	-0.1749	-0.2312	0.12317	0.00172	0.12144	0.04533	0.01810	0.00997
case_2024030219	val	198.5	823	0.9636	1.1521	1.1251	+0.1885	+0.1616	0.07641	0.00000	0.07641	0.03769	0.01116	0.02999
case_2024030314	val	153.5	845	0.9645	0.8572	0.7926	-0.1074	-0.1719	0.17991	0.00000	0.17991	0.09499	0.04333	0.00059
case_2024030419	val	137.0	845	0.9645	0.9996	1.0073	+0.0351	+0.0428	0.05447	0.00000	0.05447	0.09084	0.06393	0.00236
case_2024030521	val	20.2	986	0.9696	1.3801	1.2486	+0.4105	+0.2790	0.11253	0.00000	0.11253	0.02082	0.01151	0.10461
case_2024030621	val	46.6	868	0.9654	1.1295	1.0789	+0.1641	+0.1134	0.07603	0.00000	0.07603	0.03983	0.02431	0.00015
case_2024030720	val	140.6	1144	0.9738	1.1148	1.0357	+0.1411	+0.0620	0.10977	0.00000	0.10977	0.07537	0.05685	0.00650
case_2024030816	val	20.6	760	0.9605	1.2037	1.1253	+0.2432	+0.1648	0.11038	0.00000	0.11038	0.04339	0.02017	0.07252
case_2024030904	val	319.9	492	0.9391	1.1113	1.0717	+0.1722	+0.1327	0.08683	0.00000	0.08683	0.04443	0.01888	0.02752
case_2024031020	val	304.3	1144	0.9738	1.1493	1.0850	+0.1756	+0.1113	0.09966	0.00000	0.09966	0.04658	0.02456	0.01306
case_2024031121	val	224.6	1011	0.9703	1.3531	1.3317	+0.3828	+0.3614	0.04426	0.00000	0.04426	0.02887	0.01484	0.00329
case_2024031222	val	233.3	1116	0.9731	1.5753	1.5239	+0.6022	+0.5508	0.06362	0.00000	0.06362	0.03092	0.01538	0.00277
case_2024031320	val	106.3	1289	0.9767	0.8249	0.7730	-0.1518	-0.2037	0.13271	0.00004	0.13267	0.07606	0.04193	0.00028
case_2024031414	val	37.8	392	0.9234	0.9960	0.9460	+0.0725	+0.0225	0.08895	0.00000	0.08895	0.06925	0.05093	0.00582
case_2024031515	val	322.6	781	0.9616	1.7091	1.6223	+0.7476	+0.6607	0.06509	0.00000	0.06509	0.01497	0.00758	0.14993
case_2024031714	val	286.1	1320	0.9773	0.8865	0.7941	-0.0907	-0.1832	0.15273	0.00000	0.15273	0.04877	0.02296	0.00076
case_2024031816	val	321.1	1289	0.9767	0.9791	0.9223	+0.0024	-0.0545	0.08086	0.00000	0.08086	0.02624	0.01447	0.05511
case_2024031914	val	237.2	304	0.9012	1.2608	1.1826	+0.3595	+0.2813	0.09451	0.00000	0.09451	0.02443	0.00737	0.00034
case_2024032015	val	297.6	1200	0.9750	0.9494	0.8919	-0.0256	-0.0831	0.10710	0.00000	0.10710	0.07592	0.05383	0.00240
case_2024032120	val	272.1	1116	0.9731	0.8000	0.7212	-0.1731	-0.2519	0.14678	0.00640	0.14038	0.03691	0.01069	0.00447
case_2024032212	val	153.0	662	0.9547	0.6694	0.7394	-0.2852	-0.2152	0.11103	0.00000	0.11103	0.11762	0.02488	0.00167
case_2024032319	val	326.6	719	0.9583	1.1242	1.0739	+0.1659	+0.1156	0.10485	0.00000	0.10485	0.05429	0.02437	0.10456
case_2024032418	val	126.3	781	0.9616	0.9921	0.9356	+0.0305	-0.0260	0.08122	0.00000	0.08122	0.02682	0.01432	0.00433
case_2024032516	val	130.3	662	0.9547	0.7952	0.7570	-0.1594	-0.1977	0.10880	0.00000	0.10880	0.06984	0.04053	0.00015
case_2024032623	val	224.4	845	0.9645	1.6412	1.5910	+0.6767	+0.6265	0.04863	0.00000	0.04863	0.01658	0.00743	0.00222
case_2024032715	val	258.4	1172	0.9744	1.1001	0.9872	+0.1257	+0.0128	0.15187	0.00155	0.15032	0.03929	0.01257	0.00273
case_2024032819	val	257.9	1172	0.9744	1.0752	0.9915	+0.1008	+0.0171	0.15115	0.00165	0.14950	0.06830	0.03100	0.00395
case_2024032917	val	166.9	760	0.9605	0.9419	0.9182	-0.0187	-0.0423	0.08485	0.00045	0.08439	0.04666	0.01707	0.08306
case_2024033020	val	284.2	1011	0.9703	0.8085	0.7425	-0.1619	-0.2278	0.14692	0.00040	0.14652	0.05683	0.02291	0.00072
case_2024033116	val	243.7	781	0.9616	0.9250	0.9065	-0.0365	-0.0551	0.07733	0.00000	0.07733	0.07558	0.04925	0.02176
case_2024050122	val	292.5	1037	0.9711	0.8708	0.8395	-0.1003	-0.1315	0.12310	0.00000	0.12310	0.07386	0.03149	0.00196
case_2024050213	val	74.7	802	0.9626	1.6414	1.5452	+0.6788	+0.5826	0.11303	0.00059	0.11244	0.04433	0.01638	0.00063
case_2024050319	val	358.2	1259	0.9762	1.5074	1.4309	+0.5312	+0.4548	0.13357	0.00041	0.13316	0.06428	0.02262	0.43643
case_2024050421	val	208.7	937	0.9680	1.0078	0.9105	+0.0398	-0.0575	0.11016	0.00000	0.11016	0.01802	0.01065	0.00509
case_2024050517	val	0.3	1144	0.9738	1.0955	1.0402	+0.1217	+0.0664	0.09418	0.00006	0.09411	0.03561	0.01322	0.21668
case_2024050619	val	123.9	1144	0.9738	0.7450	0.7070	-0.2288	-0.2668	0.08583	0.00000	0.08583	0.04322	0.02585	0.00091
case_2024050722	val	227.6	823	0.9636	1.5837	1.5203	+0.6202	+0.5568	0.05945	0.00000	0.05945	0.05305	0.04382	0.02181
case_2024051000	val	29.2	719	0.9583	0.8083	0.7764	-0.1500	-0.1819	0.10382	0.00000	0.10382	0.08321	0.05328	0.01218
case_2024051319	val	223.0	1011	0.9703	1.1169	1.0881	+0.1465	+0.1178	0.06585	0.00000	0.06585	0.06583	0.04721	0.01140
case_2024051412	val	27.2	681	0.9559	0.9194	0.9115	-0.0365	-0.0444	0.08775	0.00000	0.08775	0.08368	0.04758	0.04340
case_2024051922	val	259.8	1037	0.9711	0.9693	0.9057	-0.0017	-0.0653	0.12486	0.00026	0.12460	0.03911	0.00790	0.00108
case_2024052016	val	175.8	719	0.9583	0.7575	0.7482	-0.2008	-0.2101	0.09756	0.00119	0.09637	0.06160	0.02015	0.03837
case_2024052114	val	156.2	643	0.9534	0.8211	0.7230	-0.1323	-0.2304	0.17258	0.00000	0.17258	0.06062	0.03243	0.00900
case_2024052213	val	220.3	643	0.9534	1.4567	1.3806	+0.5034	+0.4272	0.05947	0.00000	0.05947	0.00674	0.00295	0.00071
case_2024052416	val	125.7	1515	0.9802	0.8570	0.8665	-0.1232	-0.1137	0.04943	0.00002	0.04941	0.04729	0.01848	0.00998
case_2024052516	val	298.9	1089	0.9725	1.0055	0.9617	+0.0330	-0.0107	0.09551	0.00000	0.09551	0.05303	0.02733	0.03941
case_2024052712	val	284.6	891	0.9663	0.8899	0.7805	-0.0765	-0.1858	0.16714	0.00000	0.16714	0.02970	0.00473	0.00000
case_2024052822	val	304.0	760	0.9605	0.9784	0.9028	+0.0179	-0.0577	0.10393	0.00000	0.10393	0.03059	0.01661	0.00606
case_2024060117	val	109.0	700	0.9571	0.6372	0.6380	-0.3199	-0.3191	0.08957	0.00000	0.08957	0.13715	0.10095	0.00290
case_2024060213	val	353.3	760	0.9605	1.1043	1.0262	+0.1438	+0.0656	0.12798	0.00173	0.12625	0.03661	0.00620	0.33401
case_2024060319	val	163.1	700	0.9571	1.2429	1.1555	+0.2858	+0.1984	0.12298	0.00000	0.12298	0.04934	0.02229	0.03026
case_2024060417	val	172.5	1320	0.9773	1.2928	1.2832	+0.3155	+0.3059	0.08687	0.00060	0.08627	0.05118	0.01214	0.08211
case_2024060513	val	231.9	643	0.9534	1.7621	1.7084	+0.8087	+0.7550	0.05588	0.00000	0.05588	0.01830	0.00533	0.00264
case_2024060819	val	359.7	681	0.9559	1.1185	1.0323	+0.1626	+0.0764	0.13455	0.00226	0.13229	0.04249	0.01213	0.35830
case_2024061016	val	333.5	1116	0.9731	1.3920	1.2973	+0.4189	+0.3241	0.11210	0.00000	0.11210	0.04929	0.02694	0.23052
case_2024061123	val	205.0	868	0.9654	0.9934	0.9195	+0.0280	-0.0459	0.11568	0.00000	0.11568	0.03788	0.01631	0.00526
case_2024061311	val	324.1	662	0.9547	1.1477	1.1463	+0.1931	+0.1916	0.05173	0.00000	0.05173	0.03583	0.01113	0.07112
case_2024061518	val	170.5	1089	0.9725	0.9450	0.8644	-0.0274	-0.1080	0.17609	0.00011	0.17598	0.07903	0.03263	0.00935
case_2024061616	val	186.0	643	0.9534	0.6236	0.5687	-0.3297	-0.3847	0.17243	0.00461	0.16782	0.07099	0.02729	0.00793
case_2024061815	val	178.7	590	0.9492	1.0075	0.9222	+0.0583	-0.0270	0.15511	0.00213	0.15298	0.05616	0.01914	0.00582
case_2024061912	val	193.2	719	0.9583	1.0238	0.9056	+0.0655	-0.0527	0.19484	0.00000	0.19484	0.06057	0.01721	0.00556
case_2024062023	val	210.7	700	0.9571	0.9171	0.8673	-0.0400	-0.0898	0.09922	0.00000	0.09922	0.05432	0.03209	0.00673
case_2024062116	val	209.6	700	0.9571	1.7147	1.6378	+0.7576	+0.6807	0.06850	0.00000	0.06850	0.02466	0.01259	0.06022
case_2024062214	val	199.8	643	0.9534	0.8447	0.7516	-0.1086	-0.2018	0.15268	0.00000	0.15268	0.03609	0.01287	0.00633
case_2024062317	val	299.1	845	0.9645	1.1011	1.0597	+0.1366	+0.0952	0.08303	0.00000	0.08303	0.04379	0.02119	0.00889
case_2024062421	val	227.5	1063	0.9718	1.1894	1.1579	+0.2176	+0.1861	0.05810	0.00000	0.05810	0.04780	0.03262	0.00503
case_2024062517	val	271.0	937	0.9680	0.8378	0.7697	-0.1302	-0.1983	0.12213	0.00137	0.12076	0.02893	0.00702	0.00238
case_2024062722	val	247.0	1063	0.9718	0.8771	0.8283	-0.0947	-0.1435	0.12579	0.00000	0.12579	0.06182	0.02668	0.00162
case_2024062820	val	172.7	823	0.9636	0.7498	0.6801	-0.2138	-0.2835	0.18769	0.00069	0.18700	0.06980	0.01961	0.00090
case_2024062906	val	185.9	556	0.9461	0.7693	0.7114	-0.1768	-0.2347	0.16731	0.00209	0.16522	0.05804	0.00919	0.00047
case_2024063015	val	316.2	1144	0.9738	1.1931	1.1683	+0.2193	+0.1946	0.06767	0.00000	0.06767	0.07844	0.05721	0.14720
case_2024070117	val	140.9	1116	0.9731	1.4771	1.3632	+0.5040	+0.3900	0.10140	0.00000	0.10140	0.03230	0.01968	0.01529
case_2024070215	val	144.1	781	0.9616	0.8548	0.7771	-0.1068	-0.1845	0.15952	0.00000	0.15952	0.08084	0.04662	0.00114
case_2024070309	val	255.7	719	0.9583	0.7866	0.7491	-0.1717	-0.2092	0.15069	0.00000	0.15069	0.07829	0.02715	0.00013
case_2024070418	val	237.2	1289	0.9767	1.1104	1.0495	+0.1337	+0.0727	0.10065	0.00000	0.10065	0.04915	0.02622	0.00167
case_2024070516	val	249.2	986	0.9696	0.9656	0.9165	-0.0040	-0.0531	0.10621	0.00000	0.10621	0.05535	0.02785	0.00246
case_2024070617	val	345.5	1063	0.9718	1.1081	1.0399	+0.1363	+0.0682	0.12228	0.00148	0.12080	0.05075	0.01964	0.35463
case_2024070818	val	227.0	1089	0.9725	1.2667	1.2316	+0.2942	+0.2592	0.05056	0.00000	0.05056	0.03052	0.01920	0.00476
case_2024071322	val	194.6	1063	0.9718	0.7456	0.6694	-0.2262	-0.3024	0.16927	0.00000	0.16927	0.05582	0.01993	0.00590
case_2024071422	val	225.6	1037	0.9711	1.3069	1.2758	+0.3358	+0.3047	0.03514	0.00000	0.03514	0.01072	0.00498	0.00283
case_2024071521	val	223.0	1063	0.9718	1.2032	1.1920	+0.2314	+0.2202	0.04389	0.00000	0.04389	0.03656	0.01979	0.00594
case_2024072318	val	252.1	1037	0.9711	1.0871	0.9812	+0.1161	+0.0101	0.13265	0.00000	0.13265	0.02930	0.01021	0.00276
case_2024072408	val	17.5	1383	0.9783	0.8242	0.7536	-0.1541	-0.2247	0.13009	0.00000	0.13009	0.03250	0.00864	0.10469
case_2024072622	val	161.8	1063	0.9718	0.7643	0.6862	-0.2075	-0.2856	0.22208	0.00000	0.22207	0.10769	0.04724	0.00178
case_2024072719	val	171.6	986	0.9696	0.8796	0.8034	-0.0900	-0.1662	0.13907	0.00046	0.13862	0.04496	0.01725	0.01321
case_2024072820	val	201.6	937	0.9680	1.3835	1.2752	+0.4155	+0.3072	0.11628	0.00000	0.11628	0.03412	0.01409	0.01354
case_2024072923	val	305.4	1116	0.9731	0.9722	0.9360	-0.0009	-0.0371	0.09469	0.00000	0.09469	0.05726	0.02916	0.00928
case_2024073021	val	216.2	1089	0.9725	0.8064	0.7922	-0.1660	-0.1802	0.09957	0.00000	0.09957	0.10194	0.06570	0.00468
case_2024080119	val	228.5	823	0.9636	1.2063	1.1666	+0.2427	+0.2031	0.05850	0.00000	0.05850	0.02513	0.01219	0.00431
case_2024080217	val	346.5	1172	0.9744	1.2585	1.1546	+0.2841	+0.1802	0.11017	0.00020	0.10997	0.02014	0.00525	0.31197
case_2024080419	val	240.0	1116	0.9731	1.0357	0.9440	+0.0626	-0.0292	0.11612	0.00000	0.11612	0.03765	0.02325	0.01397
case_2024080521	val	133.3	891	0.9663	1.3011	1.2129	+0.3347	+0.2466	0.08614	0.00000	0.08613	0.04070	0.03148	0.02860
case_2024080606	val	68.6	719	0.9583	1.2441	1.1903	+0.2858	+0.2320	0.09699	0.00000	0.09699	0.06626	0.04043	0.00004
case_2024080716	val	77.1	1089	0.9725	1.0449	0.9939	+0.0724	+0.0214	0.11064	0.00104	0.10960	0.06566	0.03547	0.00052
case_2024080818	val	248.5	986	0.9696	0.9020	0.8330	-0.0675	-0.1366	0.15163	0.00000	0.15163	0.06880	0.03062	0.00072
case_2024080920	val	275.4	1037	0.9711	0.7559	0.6980	-0.2152	-0.2731	0.15149	0.00290	0.14859	0.05251	0.01301	0.00121
case_2024081519	val	181.4	681	0.9559	0.6659	0.6043	-0.2900	-0.3516	0.19033	0.00991	0.18043	0.06802	0.01583	0.00210
case_2024081623	val	224.1	681	0.9559	1.6070	1.5809	+0.6511	+0.6250	0.04978	0.00000	0.04978	0.04619	0.03016	0.04989
case_2024081716	val	318.2	823	0.9636	1.1847	1.1477	+0.2211	+0.1841	0.05945	0.00000	0.05945	0.04985	0.03634	0.04672
case_2024081821	val	321.4	1089	0.9725	1.0734	1.0143	+0.1009	+0.0419	0.08763	0.00000	0.08763	0.03708	0.02053	0.07338
case_2024082017	val	5.6	937	0.9680	1.2360	1.1565	+0.2680	+0.1885	0.09085	0.00178	0.08907	0.01632	0.00218	0.38017
case_2024082217	val	176.2	1089	0.9725	0.9738	0.9083	+0.0013	-0.0642	0.12845	0.00133	0.12712	0.04842	0.01671	0.01473
case_2024082318	val	212.1	1116	0.9731	1.0295	1.0033	+0.0563	+0.0302	0.08476	0.00000	0.08476	0.06272	0.03437	0.00943
case_2024082518	val	197.4	914	0.9672	1.0386	0.9938	+0.0715	+0.0266	0.09173	0.00017	0.09155	0.04548	0.02121	0.08732
case_2024082621	val	256.9	1063	0.9718	0.8973	0.8210	-0.0745	-0.1507	0.14467	0.00326	0.14141	0.04826	0.01674	0.00315
case_2024082722	val	250.2	625	0.9520	0.8466	0.8078	-0.1054	-0.1442	0.10491	0.00000	0.10491	0.05189	0.02230	0.00426
case_2024082816	val	271.1	1037	0.9711	0.8177	0.7396	-0.1533	-0.2315	0.15246	0.00234	0.15012	0.04041	0.00955	0.00222
case_2024082901	val	48.8	781	0.9616	0.8578	0.8506	-0.1037	-0.1110	0.03846	0.00000	0.03846	0.05703	0.04320	0.00241
case_2024083021	val	266.0	1037	0.9711	0.8632	0.8220	-0.1079	-0.1490	0.13465	0.00266	0.13199	0.06498	0.02127	0.00238
case_2024090117	val	333.5	1116	0.9731	1.0276	0.9680	+0.0545	-0.0051	0.11389	0.00000	0.11389	0.07964	0.05314	0.23219
case_2024090319	val	192.8	1116	0.9731	1.0612	1.0290	+0.0881	+0.0559	0.12492	0.00001	0.12491	0.07272	0.02655	0.03418
case_2024090420	val	182.1	1089	0.9725	0.8714	0.8229	-0.1011	-0.1496	0.15909	0.00405	0.15504	0.07702	0.02500	0.00958
case_2024090518	val	268.9	962	0.9688	0.8137	0.7641	-0.1551	-0.2047	0.10446	0.00263	0.10182	0.03867	0.01624	0.00298
case_2024090613	val	338.0	914	0.9672	1.0933	0.9927	+0.1261	+0.0255	0.12999	0.00000	0.12999	0.03798	0.01784	0.14847
case_2024090716	val	333.1	1172	0.9744	1.9566	1.7881	+0.9822	+0.8137	0.11246	0.00000	0.11246	0.02928	0.01531	0.24419
case_2024090919	val	281.0	1089	0.9725	1.2061	1.1116	+0.2337	+0.1392	0.14247	0.00104	0.14143	0.05768	0.02461	0.00659
case_2024091021	val	214.6	823	0.9636	1.4852	1.4321	+0.5216	+0.4685	0.06150	0.00000	0.06150	0.02790	0.01495	0.01149
case_2024091122	val	198.2	1037	0.9711	1.1048	0.9972	+0.1338	+0.0261	0.14565	0.00000	0.14565	0.03919	0.01317	0.00555
case_2024092006	val	165.1	937	0.9680	0.7348	0.6728	-0.2332	-0.2952	0.15488	0.00000	0.15488	0.04978	0.01226	0.00036
case_2024092122	val	137.8	1011	0.9703	0.8213	0.7790	-0.1490	-0.1914	0.08731	0.00000	0.08731	0.08232	0.06597	0.00329
case_2024092218	val	327.9	643	0.9534	1.0816	1.0633	+0.1282	+0.1100	0.08090	0.00000	0.08090	0.05479	0.02377	0.14100
case_2024092320	val	98.8	1063	0.9718	1.2940	1.1433	+0.3222	+0.1715	0.14534	0.00138	0.14396	0.05645	0.04149	0.00029
case_2024092419	val	7.6	1229	0.9756	1.2691	1.1952	+0.2935	+0.2196	0.10196	0.00152	0.10043	0.02973	0.00683	0.36121
case_2024092720	val	1.5	1063	0.9718	0.8769	0.7884	-0.0948	-0.1834	0.14067	0.00534	0.13533	0.03191	0.01027	0.30288
case_2024092818	val	19.0	891	0.9663	1.1607	1.0884	+0.1944	+0.1221	0.08842	0.00001	0.08841	0.02728	0.01374	0.31636
case_2024092916	val	9.0	643	0.9534	1.2284	1.1921	+0.2751	+0.2387	0.08928	0.00152	0.08775	0.04513	0.01532	0.41707
case_2024100119	val	304.3	1320	0.9773	1.0163	0.9831	+0.0390	+0.0058	0.08663	0.00000	0.08663	0.07259	0.04733	0.01840
case_2024100221	val	219.8	1063	0.9718	0.9695	0.9522	-0.0023	-0.0195	0.07057	0.00000	0.07057	0.05867	0.03361	0.00435
case_2024100322	val	36.2	760	0.9605	0.8954	0.8478	-0.0652	-0.1127	0.08999	0.00000	0.08999	0.05190	0.03373	0.00250
case_2024100420	val	17.8	1351	0.9778	1.1499	1.0449	+0.1722	+0.0671	0.11064	0.00000	0.11064	0.02140	0.01102	0.15962
case_2024100519	val	168.0	1089	0.9725	0.7363	0.6556	-0.2362	-0.3168	0.17873	0.00079	0.17794	0.06258	0.02573	0.00250
case_2024100618	val	271.1	1089	0.9725	0.8741	0.7943	-0.0983	-0.1782	0.12447	0.00640	0.11807	0.02262	0.00454	0.00418
case_2024100719	val	297.3	1089	0.9725	0.9052	0.8605	-0.0673	-0.1119	0.09956	0.00000	0.09956	0.05514	0.03033	0.00697
case_2024100920	val	246.1	1063	0.9718	1.0584	0.9672	+0.0866	-0.0046	0.10610	0.00000	0.10610	0.02145	0.01079	0.00273
case_2024101020	val	204.8	962	0.9688	1.3062	1.2282	+0.3373	+0.2594	0.09158	0.00000	0.09158	0.03560	0.01928	0.01847
case_2024101119	val	226.8	823	0.9636	1.3442	1.3017	+0.3806	+0.3381	0.05369	0.00000	0.05369	0.02843	0.01744	0.01004
case_2024101216	val	84.9	739	0.9594	0.8492	0.8600	-0.1102	-0.0994	0.06560	0.00040	0.06520	0.09371	0.05964	0.00582
case_2024101316	val	255.8	986	0.9696	0.8700	0.8295	-0.0996	-0.1401	0.11453	0.00010	0.11443	0.05951	0.02571	0.00533
case_2024101417	val	309.9	1289	0.9767	1.0365	0.9929	+0.0597	+0.0161	0.07161	0.00000	0.07161	0.04388	0.02936	0.01812
case_2024101522	val	333.6	1320	0.9773	1.4036	1.3005	+0.4263	+0.3232	0.12300	0.00000	0.12300	0.04792	0.02237	0.13990
case_2024101622	val	292.8	739	0.9594	1.0604	0.9765	+0.1010	+0.0171	0.11304	0.00000	0.11304	0.03391	0.01609	0.00027
case_2024101721	val	175.7	1289	0.9767	0.9226	0.8410	-0.0541	-0.1358	0.14811	0.00319	0.14492	0.03719	0.00479	0.00414
case_2024101820	val	189.5	962	0.9688	1.0032	0.8997	+0.0344	-0.0691	0.16171	0.00228	0.15943	0.05214	0.02086	0.01425
case_2024101920	val	216.8	868	0.9654	1.1905	1.1510	+0.2251	+0.1856	0.07056	0.00000	0.07056	0.04745	0.02926	0.01345
case_2024102015	val	241.0	607	0.9506	0.9093	0.8753	-0.0413	-0.0753	0.07617	0.00000	0.07617	0.03913	0.01977	0.00374
case_2024102119	val	214.3	845	0.9645	1.0405	0.9581	+0.0760	-0.0064	0.10687	0.00000	0.10687	0.05617	0.04241	0.01044
case_2024102222	val	175.8	891	0.9663	0.8917	0.7851	-0.0746	-0.1812	0.17576	0.00125	0.17451	0.03944	0.00804	0.00004
case_2024102316	val	287.1	1172	0.9744	1.0769	1.0146	+0.1025	+0.0402	0.11042	0.00000	0.11042	0.03948	0.01228	0.00270
case_2024102421	val	173.5	1037	0.9711	1.0656	0.9629	+0.0945	-0.0081	0.17531	0.00171	0.17360	0.05054	0.00751	0.00228
case_2024102521	val	290.0	1063	0.9718	0.9657	0.9008	-0.0061	-0.0710	0.13128	0.00000	0.13128	0.05827	0.02571	0.00164
case_2024102720	val	213.9	1116	0.9731	1.2093	1.1733	+0.2361	+0.2002	0.07787	0.00000	0.07787	0.04709	0.02345	0.00566
case_2024102816	val	160.5	662	0.9547	0.8427	0.7369	-0.1120	-0.2177	0.16038	0.00000	0.16038	0.03546	0.01617	0.00645
case_2024102919	val	182.3	1089	0.9725	0.9906	0.8947	+0.0182	-0.0778	0.16815	0.00333	0.16482	0.06785	0.03082	0.00826
case_2024103018	val	200.8	1089	0.9725	0.9831	0.8862	+0.0107	-0.0863	0.16446	0.00000	0.16446	0.06398	0.02963	0.00978
case_2024103117	val	179.7	1144	0.9738	0.7073	0.6350	-0.2665	-0.3388	0.20037	0.00816	0.19221	0.07333	0.02098	0.00307
case_2024110120	val	260.7	1144	0.9738	0.9347	0.8362	-0.0391	-0.1376	0.15265	0.00127	0.15138	0.03741	0.01161	0.00105
case_2024110219	val	199.4	1063	0.9718	0.7403	0.7102	-0.2315	-0.2616	0.11606	0.00000	0.11606	0.07415	0.03781	0.00687
case_2024110320	val	107.4	868	0.9654	0.7238	0.6450	-0.2416	-0.3205	0.16164	0.00000	0.16164	0.06691	0.03968	0.00000
case_2024110419	val	192.9	681	0.9559	0.9270	0.8112	-0.0289	-0.1447	0.16997	0.00000	0.16997	0.03219	0.00682	0.00123
case_2024110517	val	147.9	662	0.9547	1.1282	0.9205	+0.1735	-0.0342	0.21166	0.00000	0.21166	0.03751	0.02134	0.00010
case_2024110617	val	334.9	1089	0.9725	1.0067	0.9383	+0.0343	-0.0341	0.09315	0.00000	0.09315	0.02891	0.01581	0.16918
case_2024110702	val	332.0	845	0.9645	0.9492	0.8943	-0.0153	-0.0702	0.10005	0.00000	0.10005	0.04105	0.01953	0.12260
case_2024110820	val	332.1	986	0.9696	0.9838	0.9172	+0.0142	-0.0524	0.11810	0.00000	0.11810	0.05305	0.02750	0.10129
case_2024110920	val	117.3	1144	0.9738	0.7398	0.7021	-0.2339	-0.2717	0.10996	0.00000	0.10996	0.05506	0.02559	0.00000
case_2024111016	val	180.2	823	0.9636	0.9138	0.8486	-0.0498	-0.1150	0.15578	0.00800	0.14778	0.05023	0.00525	0.00065
case_2024111117	val	277.5	1011	0.9703	0.7902	0.7416	-0.1801	-0.2287	0.15988	0.00161	0.15827	0.06208	0.01081	0.00269
