# per-record wind-aligned cone mask, bin/mask_cone.py, k=8 y_min=90 m
# asym = 1 - z_m/z_i with z_m = 30.0 m; removed_* are fractions of sum|f| over the raw raster
run_id	split	wdir_deg	zi_m	sigma_v	asym	integral_raw	integral_cone	err_raw	err_cone	removed_abs	removed_upwind	removed_near	negfrac_raw	negfrac_cone	kljun_removed	array_share
case_2024061311	val	324.1	662	0.4764	0.9547	1.1477	1.1468	+0.1931	+0.1921	0.05843	0.00669	0.00000	0.03583	0.00743	0.0000000	0.07112
case_2024061518	val	170.5	1089	1.5299	0.9725	0.9450	0.8615	-0.0274	-0.1110	0.17917	0.00307	0.00020	0.07903	0.03249	0.0000000	0.00935
case_2024061616	val	186.0	643	0.9169	0.9534	0.6236	0.5688	-0.3297	-0.3845	0.17310	0.00067	0.00465	0.07099	0.02676	0.0000000	0.00793
case_2024061815	val	178.7	590	0.8305	0.9492	1.0075	0.9223	+0.0583	-0.0269	0.15519	0.00009	0.00217	0.05616	0.01905	0.0000000	0.00582
case_2024061912	val	193.2	719	0.6641	0.9583	1.0238	0.9051	+0.0655	-0.0532	0.19996	0.00513	0.00000	0.06057	0.01441	0.0000000	0.00556
case_2024062023	val	210.7	700	0.6655	0.9571	0.9171	0.8700	-0.0400	-0.0871	0.11254	0.01333	0.00000	0.05432	0.02359	0.0000000	0.00673
case_2024062116	val	209.6	700	0.8848	0.9571	1.7147	1.6239	+0.7576	+0.6668	0.08210	0.01360	0.00000	0.02466	0.00957	0.0000000	0.06022
case_2024062214	val	199.8	643	0.8460	0.9534	0.8447	0.7451	-0.1086	-0.2083	0.16625	0.01356	0.00000	0.03609	0.00922	0.0000000	0.00633
case_2024062317	val	299.1	845	1.0343	0.9645	1.1011	1.0553	+0.1366	+0.0908	0.10071	0.01768	0.00000	0.04379	0.01380	0.0000000	0.00889
case_2024062421	val	227.5	1063	1.0211	0.9718	1.1894	1.1515	+0.2176	+0.1797	0.07995	0.02186	0.00000	0.04780	0.02416	0.0000000	0.00503
case_2024062517	val	271.0	937	1.1174	0.9680	0.8378	0.7696	-0.1302	-0.1984	0.12230	0.00017	0.00142	0.02893	0.00698	0.0000000	0.00238
case_2024062722	val	247.0	1063	1.0640	0.9718	0.8771	0.8173	-0.0947	-0.1545	0.15445	0.02866	0.00000	0.06182	0.01714	0.0000000	0.00162
case_2024062820	val	172.7	823	1.1596	0.9636	0.7498	0.6793	-0.2138	-0.2843	0.19093	0.00324	0.00071	0.06980	0.01828	0.0000000	0.00090
case_2024062906	val	185.9	556	0.5046	0.9461	0.7693	0.7115	-0.1768	-0.2345	0.16800	0.00069	0.00217	0.05804	0.00866	0.0000000	0.00047
case_2024063015	val	316.2	1144	1.3268	0.9738	1.1931	1.1473	+0.2193	+0.1735	0.10639	0.03872	0.00000	0.07844	0.04636	0.0000000	0.14720
case_2024070117	val	140.9	1116	1.2761	0.9731	1.4771	1.3087	+0.5040	+0.3355	0.15656	0.05516	0.00000	0.03230	0.00872	0.0000000	0.01529
case_2024070215	val	144.1	781	0.6431	0.9616	0.8548	0.7460	-0.1068	-0.2156	0.23718	0.07765	0.00000	0.08084	0.02044	0.0000000	0.00114
case_2024070309	val	255.7	719	0.5660	0.9583	0.7866	0.7484	-0.1717	-0.2099	0.15968	0.00899	0.00000	0.07829	0.02250	0.0000000	0.00013
case_2024070418	val	237.2	1289	0.7960	0.9767	1.1104	1.0471	+0.1337	+0.0703	0.12660	0.02595	0.00000	0.04915	0.01325	0.0000000	0.00167
case_2024070516	val	249.2	986	0.9820	0.9696	0.9656	0.9095	-0.0040	-0.0601	0.12494	0.01873	0.00000	0.05535	0.02143	0.0000000	0.00246
case_2024070617	val	345.5	1063	1.1518	0.9718	1.1081	1.0409	+0.1363	+0.0691	0.12825	0.00598	0.00151	0.05075	0.01589	0.0000000	0.35463
case_2024070818	val	227.0	1089	1.2511	0.9725	1.2667	1.2111	+0.2942	+0.2387	0.07578	0.02522	0.00000	0.03052	0.01430	0.0000000	0.00476
case_2024071322	val	194.6	1063	1.2212	0.9718	0.7456	0.6671	-0.2262	-0.3047	0.17780	0.00853	0.00001	0.05582	0.01666	0.0000000	0.00590
case_2024071422	val	225.6	1037	1.0276	0.9711	1.3069	1.2681	+0.3358	+0.2971	0.04384	0.00870	0.00000	0.01072	0.00347	0.0000000	0.00283
case_2024071521	val	223.0	1063	0.9785	0.9718	1.2032	1.1861	+0.2314	+0.2144	0.06003	0.01614	0.00000	0.03656	0.01396	0.0000000	0.00594
case_2024072318	val	252.1	1037	1.2051	0.9711	1.0871	0.9760	+0.1161	+0.0049	0.14605	0.01340	0.00000	0.02930	0.00516	0.0000000	0.00276
case_2024072408	val	17.5	1383	0.4263	0.9783	0.8242	0.7555	-0.1541	-0.2228	0.13541	0.00532	0.00000	0.03250	0.00433	0.0000000	0.10469
case_2024072622	val	161.8	1063	0.9960	0.9718	0.7643	0.6779	-0.2075	-0.2939	0.24331	0.02123	0.00000	0.10769	0.04016	0.0000000	0.00178
case_2024072719	val	171.6	986	1.1942	0.9696	0.8796	0.8026	-0.0900	-0.1670	0.14029	0.00122	0.00046	0.04496	0.01702	0.0000000	0.01321
case_2024072820	val	201.6	937	0.8753	0.9680	1.3835	1.2658	+0.4155	+0.2978	0.12808	0.01181	0.00000	0.03412	0.01113	0.0000000	0.01354
case_2024072923	val	305.4	1116	0.8746	0.9731	0.9722	0.9151	-0.0009	-0.0581	0.11901	0.02432	0.00000	0.05726	0.02698	0.0000000	0.00928
case_2024073021	val	216.2	1089	1.2532	0.9725	0.8064	0.7910	-0.1660	-0.1815	0.13489	0.03532	0.00000	0.10194	0.04867	0.0000000	0.00468
case_2024080119	val	228.5	823	0.7727	0.9636	1.2063	1.1614	+0.2427	+0.1979	0.06713	0.00863	0.00000	0.02513	0.00988	0.0000000	0.00431
case_2024080217	val	346.5	1172	1.3299	0.9744	1.2585	1.1511	+0.2841	+0.1767	0.11460	0.00443	0.00075	0.02014	0.00426	0.0000000	0.31197
case_2024080419	val	240.0	1116	1.3832	0.9731	1.0357	0.9197	+0.0626	-0.0535	0.14792	0.03180	0.00000	0.03765	0.01819	0.0000000	0.01397
case_2024080521	val	133.3	891	1.0932	0.9663	1.3011	1.1353	+0.3347	+0.1690	0.14999	0.06385	0.00000	0.04070	0.02850	0.0000000	0.02860
case_2024080606	val	68.6	719	0.6948	0.9583	1.2441	1.1892	+0.2858	+0.2309	0.11021	0.01322	0.00000	0.06626	0.03405	0.0000000	0.00004
case_2024080716	val	77.1	1089	1.3108	0.9725	1.0449	0.9940	+0.0724	+0.0215	0.11323	0.00259	0.00105	0.06566	0.03407	0.0000000	0.00052
case_2024080818	val	248.5	986	0.7359	0.9696	0.9020	0.8240	-0.0675	-0.1456	0.17472	0.02310	0.00000	0.06880	0.02272	0.0000000	0.00072
case_2024080920	val	275.4	1037	1.1366	0.9711	0.7559	0.6981	-0.2152	-0.2730	0.15255	0.00107	0.00295	0.05251	0.01236	0.0000000	0.00121
case_2024081519	val	181.4	681	0.6971	0.9559	0.6659	0.6044	-0.2900	-0.3515	0.19074	0.00041	0.01007	0.06802	0.01551	0.0000000	0.00210
case_2024081623	val	224.1	681	0.8957	0.9559	1.6070	1.5558	+0.6511	+0.5999	0.07319	0.02341	0.00000	0.04619	0.02595	0.0000000	0.04989
case_2024081716	val	318.2	823	0.9736	0.9636	1.1847	1.1313	+0.2211	+0.1677	0.08044	0.02100	0.00000	0.04985	0.03254	0.0000000	0.04672
case_2024081821	val	321.4	1089	1.1557	0.9725	1.0734	1.0083	+0.1009	+0.0358	0.10166	0.01403	0.00000	0.03708	0.01594	0.0000000	0.07338
case_2024082017	val	5.6	937	1.2619	0.9680	1.2360	1.1562	+0.2680	+0.1882	0.09114	0.00029	0.00180	0.01632	0.00215	0.0000000	0.38017
case_2024082217	val	176.2	1089	1.3591	0.9725	0.9738	0.9083	+0.0013	-0.0642	0.12850	0.00005	0.00133	0.04842	0.01670	0.0000000	0.01473
case_2024082318	val	212.1	1116	1.4402	0.9731	1.0295	0.9996	+0.0563	+0.0265	0.10340	0.01864	0.00000	0.06272	0.02645	0.0000000	0.00943
case_2024082518	val	197.4	914	1.2481	0.9672	1.0386	0.9941	+0.0715	+0.0270	0.09645	0.00472	0.00018	0.04548	0.01853	0.0000000	0.08732
case_2024082621	val	256.9	1063	1.2948	0.9718	0.8973	0.8194	-0.0745	-0.1524	0.15039	0.00571	0.00327	0.04826	0.01448	0.0000000	0.00315
case_2024082722	val	250.2	625	0.8566	0.9520	0.8466	0.8077	-0.1054	-0.1443	0.11998	0.01507	0.00000	0.05189	0.01417	0.0000000	0.00426
case_2024082816	val	271.1	1037	1.1172	0.9711	0.8177	0.7396	-0.1533	-0.2315	0.15261	0.00015	0.00239	0.04041	0.00945	0.0000000	0.00222
case_2024082901	val	48.8	781	0.6327	0.9616	0.8578	0.8497	-0.1037	-0.1119	0.04403	0.00557	0.00000	0.05703	0.04105	0.0000000	0.00241
case_2024083021	val	266.0	1037	1.1975	0.9711	0.8632	0.8219	-0.1079	-0.1491	0.13489	0.00024	0.00268	0.06498	0.02119	0.0000000	0.00238
case_2024090117	val	333.5	1116	1.3446	0.9731	1.0276	0.9617	+0.0545	-0.0114	0.13177	0.01788	0.00000	0.07964	0.04689	0.0000000	0.23219
case_2024090319	val	192.8	1116	1.2932	0.9731	1.0612	1.0280	+0.0881	+0.0548	0.12788	0.00296	0.00002	0.07272	0.02544	0.0000000	0.03418
case_2024090420	val	182.1	1089	1.2785	0.9725	0.8714	0.8228	-0.1011	-0.1496	0.15918	0.00010	0.00410	0.07702	0.02498	0.0000000	0.00958
case_2024090518	val	268.9	962	1.1722	0.9688	0.8137	0.7641	-0.1551	-0.2047	0.10446	0.00000	0.00263	0.03867	0.01624	0.0000000	0.00298
case_2024090613	val	338.0	914	0.6320	0.9672	1.0933	0.9922	+0.1261	+0.0251	0.14226	0.01227	0.00000	0.03798	0.01115	0.0000000	0.14847
case_2024090716	val	333.1	1172	1.4201	0.9744	1.9566	1.7765	+0.9822	+0.8021	0.12596	0.01350	0.00000	0.02928	0.01102	0.0000000	0.24419
case_2024090919	val	281.0	1089	1.4212	0.9725	1.2061	1.1099	+0.2337	+0.1375	0.14484	0.00237	0.00105	0.05768	0.02402	0.0000000	0.00659
case_2024091021	val	214.6	823	0.9294	0.9636	1.4852	1.4151	+0.5216	+0.4515	0.07856	0.01706	0.00000	0.02790	0.01183	0.0000000	0.01149
case_2024091122	val	198.2	1037	0.8323	0.9711	1.1048	0.9913	+0.1338	+0.0202	0.15870	0.01306	0.00000	0.03919	0.00855	0.0000000	0.00555
case_2024092006	val	165.1	937	0.5507	0.9680	0.7348	0.6748	-0.2332	-0.2932	0.16344	0.00856	0.00000	0.04978	0.00581	0.0000000	0.00036
case_2024092122	val	137.8	1011	0.6212	0.9703	0.8213	0.7829	-0.1490	-0.1875	0.14919	0.06188	0.00000	0.08232	0.03207	0.0000000	0.00329
case_2024092218	val	327.9	643	0.5814	0.9534	1.0816	1.0718	+0.1282	+0.1185	0.09874	0.01784	0.00000	0.05479	0.01046	0.0000000	0.14100
case_2024092320	val	98.8	1063	1.0481	0.9718	1.2940	1.1424	+0.3222	+0.1706	0.14658	0.00124	0.00141	0.05645	0.04116	0.0000000	0.00029
case_2024092419	val	7.6	1229	0.9467	0.9756	1.2691	1.1946	+0.2935	+0.2190	0.10305	0.00110	0.00158	0.02973	0.00648	0.0000000	0.36121
case_2024092720	val	1.5	1063	1.1378	0.9718	0.8769	0.7884	-0.0948	-0.1834	0.14081	0.00014	0.00537	0.03191	0.01024	0.0000000	0.30288
case_2024092818	val	19.0	891	1.2497	0.9663	1.1607	1.0854	+0.1944	+0.1191	0.09788	0.00945	0.00001	0.02728	0.00998	0.0000000	0.31636
case_2024092916	val	9.0	643	1.0046	0.9534	1.2284	1.1930	+0.2751	+0.2397	0.09085	0.00158	0.00152	0.04513	0.01409	0.0000000	0.41707
case_2024100119	val	304.3	1320	1.3165	0.9773	1.0163	0.9709	+0.0390	-0.0063	0.10869	0.02206	0.00000	0.07259	0.04187	0.0000000	0.01840
case_2024100221	val	219.8	1063	1.0705	0.9718	0.9695	0.9478	-0.0023	-0.0240	0.09372	0.02316	0.00000	0.05867	0.02392	0.0000000	0.00435
case_2024100322	val	36.2	760	0.6505	0.9605	0.8954	0.8322	-0.0652	-0.1283	0.11487	0.02488	0.00000	0.05190	0.02943	0.0000000	0.00250
case_2024100420	val	17.8	1351	1.2607	0.9778	1.1499	1.0334	+0.1722	+0.0556	0.12452	0.01388	0.00000	0.02140	0.00875	0.0000000	0.15962
case_2024100519	val	168.0	1089	1.3643	0.9725	0.7363	0.6564	-0.2362	-0.3160	0.18382	0.00510	0.00144	0.06258	0.02219	0.0000000	0.00250
case_2024100618	val	271.1	1089	1.4890	0.9725	0.8741	0.7942	-0.0983	-0.1783	0.12464	0.00018	0.00651	0.02262	0.00454	0.0000000	0.00418
case_2024100719	val	297.3	1089	1.3737	0.9725	0.9052	0.8577	-0.0673	-0.1148	0.11496	0.01540	0.00000	0.05514	0.02374	0.0000000	0.00697
case_2024100920	val	246.1	1063	1.0337	0.9718	1.0584	0.9546	+0.0866	-0.0172	0.12551	0.01941	0.00000	0.02145	0.00645	0.0000000	0.00273
case_2024101020	val	204.8	962	1.0450	0.9688	1.3062	1.2221	+0.3373	+0.2533	0.10138	0.00980	0.00000	0.03560	0.01645	0.0000000	0.01847
case_2024101119	val	226.8	823	0.9967	0.9636	1.3442	1.2903	+0.3806	+0.3267	0.07177	0.01808	0.00000	0.02843	0.01235	0.0000000	0.01004
case_2024101216	val	84.9	739	0.8920	0.9594	0.8492	0.8600	-0.1102	-0.0994	0.06564	0.00004	0.00041	0.09371	0.05962	0.0000000	0.00582
case_2024101316	val	255.8	986	1.1348	0.9696	0.8700	0.8315	-0.0996	-0.1380	0.12300	0.00847	0.00010	0.05951	0.01993	0.0000000	0.00533
case_2024101417	val	309.9	1289	1.2448	0.9767	1.0365	0.9733	+0.0597	-0.0035	0.10165	0.03004	0.00000	0.04388	0.02322	0.0000000	0.01812
case_2024101522	val	333.6	1320	0.9630	0.9773	1.4036	1.2903	+0.4263	+0.3130	0.14703	0.02404	0.00000	0.04792	0.01277	0.0000000	0.13990
case_2024101622	val	292.8	739	0.7022	0.9594	1.0604	0.9676	+0.1010	+0.0082	0.13326	0.02022	0.00000	0.03391	0.00929	0.0000000	0.00027
case_2024101721	val	175.7	1289	0.9077	0.9767	0.9226	0.8411	-0.0541	-0.1357	0.14881	0.00070	0.00334	0.03719	0.00432	0.0000000	0.00414
case_2024101820	val	189.5	962	1.0722	0.9688	1.0032	0.8991	+0.0344	-0.0697	0.16290	0.00119	0.00232	0.05214	0.02054	0.0000000	0.01425
case_2024101920	val	216.8	868	0.9799	0.9654	1.1905	1.1399	+0.2251	+0.1744	0.09135	0.02079	0.00000	0.04745	0.02315	0.0000000	0.01345
case_2024102015	val	241.0	607	0.7355	0.9506	0.9093	0.8741	-0.0413	-0.0765	0.09461	0.01844	0.00000	0.03913	0.01064	0.0000000	0.00374
case_2024102119	val	214.3	845	1.0908	0.9645	1.0405	0.9430	+0.0760	-0.0215	0.12680	0.01993	0.00000	0.05617	0.03935	0.0000000	0.01044
case_2024102222	val	175.8	891	0.7402	0.9663	0.8917	0.7852	-0.0746	-0.1811	0.17680	0.00103	0.00140	0.03944	0.00736	0.0000000	0.00004
case_2024102316	val	287.1	1172	1.3022	0.9744	1.0769	1.0068	+0.1025	+0.0324	0.12130	0.01088	0.00000	0.03948	0.01004	0.0000000	0.00270
case_2024102421	val	173.5	1037	0.9814	0.9711	1.0656	0.9632	+0.0945	-0.0078	0.17613	0.00082	0.00178	0.05054	0.00686	0.0000000	0.00228
case_2024102521	val	290.0	1063	1.0145	0.9718	0.9657	0.8918	-0.0061	-0.0800	0.15129	0.02001	0.00000	0.05827	0.01937	0.0000000	0.00164
case_2024102720	val	213.9	1116	1.1507	0.9731	1.2093	1.1630	+0.2361	+0.1899	0.09631	0.01845	0.00000	0.04709	0.01798	0.0000000	0.00566
case_2024102816	val	160.5	662	0.9041	0.9547	0.8427	0.7361	-0.1120	-0.2186	0.17284	0.01245	0.00000	0.03546	0.00944	0.0000000	0.00645
case_2024102919	val	182.3	1089	1.3552	0.9725	0.9906	0.8947	+0.0182	-0.0778	0.16825	0.00011	0.00338	0.06785	0.03076	0.0000000	0.00826
case_2024103018	val	200.8	1089	1.4034	0.9725	0.9831	0.8833	+0.0107	-0.0892	0.17985	0.01539	0.00000	0.06398	0.02234	0.0000000	0.00978
case_2024103117	val	179.7	1144	1.2233	0.9738	0.7073	0.6352	-0.2665	-0.3385	0.20065	0.00028	0.00837	0.07333	0.02063	0.0000000	0.00307
case_2024110120	val	260.7	1144	1.1456	0.9738	0.9347	0.8356	-0.0391	-0.1382	0.15573	0.00308	0.00140	0.03741	0.01020	0.0000000	0.00105
case_2024110219	val	199.4	1063	0.8618	0.9718	0.7403	0.7075	-0.2315	-0.2643	0.12598	0.00992	0.00000	0.07415	0.03434	0.0000000	0.00687
case_2024110320	val	107.4	868	0.6693	0.9654	0.7238	0.6425	-0.2416	-0.3229	0.17215	0.01051	0.00000	0.06691	0.03559	0.0000000	0.00000
case_2024110419	val	192.9	681	0.7528	0.9559	0.9270	0.8096	-0.0289	-0.1464	0.17512	0.00515	0.00000	0.03219	0.00473	0.0000000	0.00123
case_2024110517	val	147.9	662	0.7459	0.9547	1.1282	0.8472	+0.1735	-0.1074	0.29398	0.08231	0.00000	0.03751	0.00806	0.0000000	0.00010
case_2024110617	val	334.9	1089	0.7624	0.9725	1.0067	0.9215	+0.0343	-0.0509	0.11941	0.02626	0.00000	0.02891	0.01031	0.0000000	0.16918
case_2024110702	val	332.0	845	0.6459	0.9645	0.9492	0.8887	-0.0153	-0.0758	0.13015	0.03010	0.00000	0.04105	0.00600	0.0000000	0.12260
case_2024110820	val	332.1	986	0.7109	0.9696	0.9838	0.9038	+0.0142	-0.0658	0.14436	0.02626	0.00000	0.05305	0.02012	0.0000000	0.10129
case_2024110920	val	117.3	1144	0.5676	0.9738	0.7398	0.7008	-0.2339	-0.2729	0.13045	0.02049	0.00000	0.05506	0.01528	0.0000000	0.00000
case_2024111016	val	180.2	823	0.7371	0.9636	0.9138	0.8486	-0.0498	-0.1149	0.15601	0.00023	0.00811	0.05023	0.00509	0.0000000	0.00065
case_2024111117	val	277.5	1011	0.9080	0.9703	0.7902	0.7409	-0.1801	-0.2294	0.16207	0.00220	0.00195	0.06208	0.00998	0.0000000	0.00269
case_2024111219	val	113.9	1037	0.8834	0.9711	0.8972	0.7918	-0.0739	-0.1793	0.15599	0.02025	0.00000	0.05975	0.03966	0.0000000	0.00000
case_2024111315	val	120.1	962	0.6452	0.9688	0.9071	0.8646	-0.0617	-0.1042	0.12347	0.01824	0.00000	0.07366	0.03640	0.0000000	0.00015
case_2024111416	val	334.8	845	0.5852	0.9645	1.3972	1.3094	+0.4327	+0.3449	0.09849	0.01508	0.00000	0.04661	0.02869	0.0000000	0.24722
case_2024111520	val	306.2	1063	0.7611	0.9718	1.0601	0.9863	+0.0883	+0.0145	0.12038	0.02069	0.00000	0.04464	0.01839	0.0000000	0.00856
case_2024111620	val	146.5	662	0.6057	0.9547	0.8279	0.8414	-0.1268	-0.1133	0.22015	0.06149	0.00000	0.14408	0.03616	0.0000000	0.00206
case_2024111719	val	209.2	781	0.6077	0.9616	1.1615	1.0766	+0.2000	+0.1150	0.12504	0.02222	0.00000	0.03424	0.00663	0.0000000	0.00377
case_2024112109	val	294.5	573	0.7681	0.9476	1.0362	1.0416	+0.0886	+0.0939	0.11757	0.02430	0.00000	0.06448	0.00391	0.0000000	0.00100
case_2024112219	val	300.1	1037	0.7275	0.9711	1.0410	0.9481	+0.0699	-0.0229	0.12177	0.02392	0.00000	0.02250	0.00480	0.0000000	0.00126
case_2024112306	val	312.8	823	0.6981	0.9636	1.1557	1.1141	+0.1922	+0.1506	0.09421	0.02314	0.00000	0.04817	0.01913	0.0000000	0.02564
case_2024112416	val	120.5	986	0.4629	0.9696	0.5925	0.6078	-0.3771	-0.3618	0.09072	0.00953	0.00000	0.07643	0.02220	0.0000000	0.00000
case_2024112515	val	291.1	845	0.5754	0.9645	1.0553	1.0123	+0.0907	+0.0477	0.10538	0.01225	0.00000	0.03892	0.00561	0.0000000	0.00094
case_2024112607	val	260.1	719	0.7622	0.9583	0.9232	0.8395	-0.0351	-0.1188	0.16371	0.00455	0.00240	0.05568	0.01690	0.0000000	-0.00005
case_2024112716	val	132.2	760	0.7235	0.9605	0.9326	0.9196	-0.0280	-0.0409	0.05661	0.02024	0.00000	0.03598	0.01497	0.0000000	0.01402
case_2024112810	val	321.4	719	0.7339	0.9583	1.0982	1.0634	+0.1399	+0.1050	0.10172	0.02439	0.00000	0.07429	0.04112	0.0000000	0.06237
case_2024112915	val	284.8	590	0.9162	0.9492	0.8390	0.7353	-0.1102	-0.2138	0.17288	0.00862	0.00007	0.03235	0.00446	0.0000000	0.00031
case_2024113020	val	265.2	914	0.9540	0.9672	0.9549	0.8608	-0.0123	-0.1064	0.14480	0.00032	0.00408	0.03679	0.01171	0.0000000	0.00205
case_2024120120	val	293.2	760	0.8317	0.9605	1.2143	1.1508	+0.2538	+0.1903	0.09904	0.01220	0.00000	0.04554	0.02198	0.0000000	0.02865
case_2024120218	val	331.1	760	0.8135	0.9605	1.4271	1.3722	+0.4666	+0.4117	0.08229	0.01484	0.00000	0.04417	0.02239	0.0000000	0.23621
case_2024120320	val	222.0	868	0.9202	0.9654	0.9867	0.9232	+0.0212	-0.0423	0.08430	0.02142	0.00000	0.02110	0.01067	0.0000000	0.00226
case_2024120405	val	193.9	236	0.6480	0.8731	0.8662	0.7677	-0.0069	-0.1053	0.21126	0.00901	0.00005	0.06534	0.01154	0.0000000	0.00062
case_2024120507	val	295.3	392	0.7561	0.9234	0.8903	0.8331	-0.0331	-0.0903	0.17450	0.04868	0.00000	0.06905	0.01149	0.0000000	0.00022
case_2024120620	val	232.3	681	0.7363	0.9559	1.6512	1.5675	+0.6953	+0.6116	0.07122	0.01181	0.00000	0.01541	0.00470	0.0000000	0.00437
case_2024120719	val	207.3	739	0.8316	0.9594	1.2110	1.0769	+0.2516	+0.1174	0.14844	0.02190	0.00000	0.02600	0.00504	0.0000000	0.00202
case_2024120820	val	173.2	914	0.6505	0.9672	1.0725	0.9865	+0.1053	+0.0193	0.13034	0.00132	0.00143	0.03266	0.00569	0.0000000	0.01240
case_2024120920	val	221.7	462	0.9347	0.9351	1.3775	1.3303	+0.4424	+0.3952	0.06707	0.01206	0.00000	0.02456	0.00786	0.0000000	0.00120
case_2024121014	val	311.5	1011	0.6746	0.9703	1.2162	1.1383	+0.2459	+0.1679	0.08833	0.02488	0.00000	0.01943	0.00664	0.0000000	0.01123
case_2024121106	val	270.4	433	0.7170	0.9308	1.0070	0.9090	+0.0762	-0.0217	0.14968	0.00047	0.00742	0.03318	0.00440	0.0000000	0.00166
case_2024121216	val	272.6	739	0.9049	0.9594	0.9403	0.8884	-0.0192	-0.0710	0.12338	0.00009	0.00514	0.04479	0.00935	0.0000000	0.00499
case_2024121320	val	136.2	781	0.7130	0.9616	1.0859	1.0992	+0.1243	+0.1376	0.13578	0.07275	0.00000	0.09482	0.02540	0.0000000	0.02781
case_2024121419	val	94.4	719	0.7455	0.9583	1.1834	1.1261	+0.2250	+0.1678	0.11734	0.00018	0.00248	0.07087	0.03733	0.0000000	0.00042
case_2024121518	val	195.2	823	0.5884	0.9636	0.6529	0.6254	-0.3106	-0.3381	0.14985	0.00475	0.00000	0.08389	0.03113	0.0000000	0.00540
case_2024121605	val	164.8	681	0.5647	0.9559	0.9754	0.9178	+0.0194	-0.0381	0.18189	0.00915	0.00000	0.06963	0.00501	0.0000000	0.00506
case_2024121718	val	260.8	760	0.8496	0.9605	0.8896	0.8183	-0.0709	-0.1422	0.15647	0.00122	0.00349	0.06963	0.03070	0.0000000	0.00323
case_2024121811	val	285.5	607	0.5759	0.9506	0.8032	0.7162	-0.1474	-0.2344	0.17568	0.01194	0.00000	0.05498	0.01861	0.0000000	0.00005
case_2024121914	val	138.3	662	0.4851	0.9547	0.7358	0.7619	-0.2188	-0.1927	0.10515	0.04192	0.00000	0.12136	0.06187	0.0000000	0.00648
case_2024122016	val	316.2	781	0.6762	0.9616	1.3066	1.1713	+0.3450	+0.2098	0.13440	0.06417	0.00000	0.03843	0.02197	0.0000000	0.01627
case_2024122121	val	333.5	802	0.5430	0.9626	1.3596	1.3406	+0.3970	+0.3780	0.07948	0.00948	0.00000	0.03778	0.00488	0.0000000	0.15640
case_2024122218	val	160.4	781	0.6552	0.9616	1.1880	1.0188	+0.2264	+0.0572	0.19545	0.01836	0.00000	0.04317	0.01308	0.0000000	0.00440
case_2024122316	val	230.5	662	0.4978	0.9547	1.7528	1.7048	+0.7981	+0.7501	0.05432	0.00630	0.00000	0.02064	0.00698	0.0000000	0.00265
case_2024122419	val	67.5	681	0.4439	0.9559	0.9005	0.8855	-0.0555	-0.0705	0.06620	0.00206	0.00000	0.09595	0.07451	0.0000000	0.00000
case_2024122819	val	223.5	760	0.7150	0.9605	1.1728	1.1242	+0.2122	+0.1637	0.06820	0.01596	0.00000	0.02038	0.00657	0.0000000	0.00234
case_2024122919	val	310.1	802	0.6770	0.9626	1.3145	1.2749	+0.3519	+0.3123	0.11028	0.03507	0.00000	0.05728	0.01739	0.0000000	0.01555
case_2024123020	val	210.0	781	0.6765	0.9616	0.8533	0.8194	-0.1083	-0.1422	0.10645	0.01683	0.00000	0.04766	0.01389	0.0000000	0.00629
case_2024123121	val	322.7	448	0.6985	0.9330	1.1347	1.0692	+0.2018	+0.1362	0.09974	0.01087	0.00000	0.03080	0.00891	0.0000000	0.03744
case_2025010116	test	272.6	477	0.8479	0.9371	0.8391	0.7758	-0.0981	-0.1613	0.16739	0.00062	0.00590	0.06079	0.01226	0.0000000	0.00205
case_2025010220	test	260.8	1063	0.9267	0.9718	0.9199	0.8752	-0.0519	-0.0965	0.12069	0.00275	0.00007	0.05292	0.01622	0.0000000	0.00205
case_2025010317	test	282.6	986	1.1208	0.9696	0.9817	0.9101	+0.0121	-0.0595	0.13726	0.00451	0.00014	0.04722	0.01346	0.0000000	0.00171
case_2025010420	test	290.3	739	0.8626	0.9594	1.1158	1.0474	+0.1564	+0.0879	0.12369	0.01186	0.00000	0.05186	0.02000	0.0000000	0.00729
case_2025010515	test	335.8	760	0.7138	0.9605	1.0881	1.0073	+0.1276	+0.0468	0.12230	0.02226	0.00000	0.05154	0.02699	0.0000000	0.25575
case_2025010619	test	335.2	781	0.8691	0.9616	0.9293	0.9046	-0.0323	-0.0569	0.09830	0.01072	0.00000	0.06090	0.02595	0.0000000	0.19705
case_2025010718	test	329.6	802	0.7672	0.9626	1.2059	1.1610	+0.2433	+0.1985	0.07579	0.01319	0.00000	0.03388	0.01440	0.0000000	0.27665
case_2025010819	test	280.0	1200	1.0448	0.9750	0.9738	0.8986	-0.0012	-0.0764	0.13764	0.00297	0.00013	0.03918	0.00689	0.0000000	0.00068
case_2025010917	test	185.3	760	0.8217	0.9605	0.9562	0.9058	-0.0043	-0.0547	0.15409	0.00040	0.00098	0.08761	0.03816	0.0000000	0.01465
case_2025011015	test	320.8	681	0.5321	0.9559	1.0542	0.9942	+0.0983	+0.0383	0.09386	0.01533	0.00000	0.03469	0.01572	0.0000000	0.07312
case_2025011115	test	45.5	781	0.5666	0.9616	1.1580	1.1645	+0.1964	+0.2029	0.03066	0.00520	0.00000	0.06686	0.05065	0.0000000	0.00205
